02EEA107-98DB-400E-9830-460A1542D799,Ip6ConfigNvDataGuid
02F04694-2C0A-4F1E-B0CE-64BE25890B03,DebugAgentTimerLibNull
0325B5A1-0937-4A4F-B8AF-EC3F80EE6B35,SataControllerDxe
03583FF6-CB36-4940-947E-B9B39F4AFAF7,EfiSmbiosProtocolGuid
036F84E1-7F37-428C-A79E-575FDFAA84EC,EfiIommuDMArErrorSectionGuid
0379BE4E-D706-437D-B037-EDB82FB772A4,EfiDevicePathUtilitiesProtocolGuid
0397B0C9-22E8-459E-A4FF-99BC65270929,Tpm2StartupLocalityHobGuid
03AF477A-8336-0142-8A65-B4BD93B1A1A9,FirmwareExtension
03C4E603-AC28-11D3-9A2D-0090273FC14D,EfiPxeBaseCodeProtocolGuid
03C70B0D-67E6-5C16-8E57-312DF246A961,BootChimeAudio
03DA99B3-DDF4-4C7E-8CCA-216FC3F1F311,BaseFspSecPlatformLibNull
03DBB540-E186-4615-8A7F-A427863B4E56,PoofAnimationState1
03FDF171-1D67-4ACE-A904-3E36D338FA74,SeCPlatformReadyToBootGuid
0412A7A1-C050-42C2-877A-77C379F9F5F1,FirewireOhciDxe
0419F582-0625-4531-8A33-85A9965C95BC,WinNtBusDriverGuid
041FD986-B016-47CE-AFC5-2269EDD4AD64,ACPIS4Dxe
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
0468A601-C535-46FD-A95D-BBAB991B178C,EfiPowerOnHobGuid
046C44DB-59DF-41B3-AF53-EF707B930E9A,FtRecovery
04877BE8-FAC0-448E-801D-F0F895CCB012,SmbiosDmiEditSsi
04A76C80-06B9-445E-B73E-CB8C61A6A964,SIO791
04B37FE8-F6AE-480B-BDD5-37D98C5E89AA,EdkiiVarErrorFlagGuid
04EAAAA1-29A1-11D7-8838-00500473D4EB,USBRT
04F75442-A593-4281-BD4B-095935B7D2F8,wifi_1bar
050EB8C6-C12E-4B86-892B-40985E8B3137,UefiDevicePathLibDevicePathProtocol
0515BC05-2959-4E91-89C6-6B3A3F1FCB65,TCG_MPDriver
0541150C-E33B-4DAF-A263-02E4BB4BF1CF,SecurityErrorHandlingDxe
054F2504-E2BC-4641-83FC-502588FE1F28,CpuInitDxe
0565365C-2FE1-4F88-B3BE-624C04623A20,MicrocodeUpdateDxe
056BCA18-2F19-41EE-84EA-83746CB5069A,CrystalRidgeSMM
056E7324-A718-465B-9A84-228F06642B4F,PlatformDxe
057A449A-1FDC-4C06-BFC9-F53F6A99BB92,EfiPciCfg2PpiGuid
0584FC67-72B9-4D46-AE3E-AD330452D9B4,InputDeviceAggregatorDxe
05984E1A-D8BB-5D8A-A8E6-90E6FB2AB7DA,AlertUI
05AD34BA-6F02-4214-952E-4DA0398E2BB9,EfiDxeServicesTableGuid
05C99A21-C70F-4AD2-8A5F-35DF3343F51E,EfiDevicePathFromTextProtocolGuid
05DFCA46-141F-11DF-8508-E38C0891C4E2,HfsPlusDxe
05FFB44D-EE01-40E1-9866-FD27FD4FBE92,ThunderboltDeviceDxe
060CC026-4C0D-4DDA-8F41-595FEF00A502,MemoryStatusCodeRecordGuid
0619F5C2-4858-4CAA-A86A-73A21A18DF6B,GenericWatchdogDxe
062ACC82-1D1E-4F61-AA94-8B0C47236A3D,BootScriptSaveOnS3SaveStateThunk
0639408B-19A6-4B5D-BAFB-12A2F5114032,Acoustic
0650F140-439A-2D4F-9807-C92669339399,AppleEvent
06B5947E-FF53-457D-98BC-C5ABC777FD5A,SetupMouseDxe
06D20D84-A032-4E25-969A-346D255E46D1,CpuCsrAccess
06E81C58-4AD7-44BC-8390-F10265F72480,PcdPpiGuid
0718AD81-F26A-4850-A6EC-F268E309D707,Tpm20PlatformDxe
071A3DBE-CFF4-4B73-83F0-598C13DCFDD5,Slp21Markers
073E2576-F6C1-4B91-92A9-D4675DDA34B1,PttPassThruProtocolGuid
074993A4-19A1-4E0D-B892-8FBCC6D79F35,SaveMemoryConfig
074E1E48-8132-47A1-8C2C-3F14AD9A66DC,EfiGlobalNvsAreaProtocolGuid
07525079-2616-4599-93FA-5EE9E3F0295C,CsmPolicy
07709C98-414A-4039-B7D0-29C21F105E92,AcpiPlatformFeatures
077A3100-1667-45FA-B98C-37651B5073EE,TpmSmbiosDxe
078485F1-0C1F-4B1B-AFB3-4A09C0EF87A1,It8728SmmFeatures
0784924F-E296-11D4-9A49-0090273FC14D,EfiDriverDiagnosticsProtocolGuid
078F54D4-CC22-4048-9E94-879C214D562F,DefaultFvPadFileNameGuid
079E8E98-AE93-4B9A-8A71-1DC869F23E09,ShellSortTestApp
07A50B13-7539-41CB-B924-9E72B870C6D3,UsbVhcDxe
07A9330A-F347-11D4-9A49-0090273FC14D,LegacyMetronome
07B37006-9302-408E-B416-B524D110DD7F,AppleHidInterface
07D75280-27D4-4D69-90D0-5643E238B341,EfiPciPlatformProtocolGuid
08018188-42CD-BB48-100F-5387D53DED3D,EfiPersistentVirtualCdGuid
081CCA80-AE21-AFC8-1AC8-3091A8F1CBC5,SmcOobPlatformPolicySmm
0823A088-1248-4285-9616-0111CC76D3C5,SmbusRecovery
0833A84D-8A39-431F-BD1C-30965AAE71DD,ProcessorStartup
08464531-4C99-4C4C-A887-8D8BA4BBB063,Ps2MouseDxe
08497E75-0BF6-40E2-8ABF-B98DFB464C93,SpiFlashPeiLibNull
085DDD80-CE41-4FA8-B298-6071E8F62BC5,SmcOobPlatformPolicyDxe
08A2CA63-3B65-472C-874E-5E138E947324,ASUSITERT
08A92691-926C-414F-A0B5-E785D90B9853,Memory_OK_DXE
08B2E586-35A8-4A3F-A9ED-E48134891601,SmcInBandSmm
08B97689-86AF-4A36-9E35-117B4D2EF26A,AfscDxe
08EFD15D-EC55-4023-B648-7BA40DF7D05D,PeiRamBoot
08F2C63B-08DE-4CCD-8670-ACFE644A1C48,PchS3Support
08F74BAA-EA36-41D9-9521-21A70F8780BC,EfiDiskInfoScsiInterfaceGuid
0922E604-F5EC-42EF-980D-A35E9A2B1844,IpSecConfig
093E0FAE-A6C4-4F50-9F1B-D41E2B89C19A,EfiCertSha512Guid
09576E91-6D3F-11D2-8E39-00A0C969723B,EfiDevicePathProtocolGuid
09576E92-6D3F-11D2-8E39-00A0C969723B,EfiFileInfoGuid
09576E93-6D3F-11D2-8E39-00A0C969723B,EfiFileSystemInfoGuid
09831032-6FA3-4484-AF4F-0A000A8D3A82,PL180MciDxe
09D13410-2718-463A-8B15-DA93C3CA0A64,UsbCdcEcm
09EA8911-BE0D-4230-A003-EDC693B48E11,VlvPeiInitPpiGuid
09EA894A-BE0D-4230-A003-EDC693B48E95,PchInitPpiGuid
0A1D4FD8-4704-4501-85EB-93399492CBED,DevShell
0A2FBD15-1C25-407E-8915-60C5652BC2AA,SystemFirmwareUpdateDxe
0A5EA2E1-BE0B-44A0-A775-F429C9A018A0,PlatformEarlyInit
0A66E322-3740-4CCE-AD62-BD172CECCA35,ScsiDisk
0A8BADD5-03B8-4D19-B128-7B8F0EDAA596,EfiConfigKeywordHandlerProtocolGuid
0AA31BC6-3379-41E8-825A-53F82CC0F254,AmiTpm32Bin
0ABD8284-6DA3-4616-971A-83A5148067BA,IsaFloppyDxe
0AC12AB3-DD33-4460-87F5-82694D3D7402,SmcOFBDNull
0AC2D35D-1C77-1033-A6F8-7CA55DF7D0AA,CpuPolicyPei
0AD3D31B-B3D8-4506-AE71-2EF11006D90F,UefiAcpiBoardInfoGuid
0AE8CE5D-E448-4437-A8D7-EBF5F194F731,EfiDxeIplPpiGuid
0AF0B742-63EC-45BD-8DB6-71AD7F2FE8E8,ShellDriver1HiiGuid
0AF7C79C-65B5-4319-B0AE-44EC484E4AD7,EfiHashAlgorithmMD5Guid
0B04B2ED-861C-42CD-A22F-C3AAFACCB896,BiosVideoDxe
0B2CFBF2-3E08-4C4E-A74D-59748A9F930F,LegacyRegionDxe
0B4AE6BE-6DA6-4908-8A71-7E6A8A33B11C,MeFwVersion
0B4BDCFF-74B2-45AD-91E1-8F6634C8A1DC,SIOBasicIOPei
0B64AAB0-5429-11D4-9816-00A0C91FADCF,EfiBisProtocolGuid
0B6E5233-A65C-44C9-9407-D9AB83BFC8BD,EfiCertSha224Guid
0B6F5CA7-4F53-445A-B76E-2E365B806366,ArmVirtTokenSpaceGuid
0BB51CDD-A750-442F-A15E-7DEADFBA30FF,Mtftp4Dxe2
0BCB2808-FEA5-6047-9A60-8767A46A72A1,AppleUdp4Dxe
0BF70067-D53B-42DF-B770-E92C91C61411,EfiTdtProtocolGuid
0C0F3B43-44DE-4907-B478-225F6F6289DC,UsbKeyboardLayoutPackageGuid
0C34B372-2622-4A13-A46E-BFD0DEB48BFF,I2cBusDxe
0C375A90-4C4C-4428-8EA0-531BE8959BF7,FlashDriverSmm
0C3798AA-D22E-4DD6-8CB4-3C9CFB1D86D3,SIOSLPSMI
0C3B7B59-28E5-4C99-85E5-D0116DBFAAF2,IsctWakeReason
0C5FCE90-1C03-4ED2-9EFE-B1D02E72B3B0,menu_bottom_mid
0C85DF8A-4212-4CC1-A4AA-1A7A36E8DA97,FpgaPlatformEarlyInit
0C95A916-A006-11D4-BCFA-0080C73C8881,WinNtThunkDxe
0C95A928-A006-11D4-BCFA-0080C73C8881,EfiWinNtVirtualDisksGuid
0C95A92F-A006-11D4-BCFA-0080C73C8881,EfiWinNtPhysicalDisksGuid
0C95A935-A006-11D4-BCFA-0080C73C8881,EfiWinNtFileSystemGuid
0C95A93D-A006-11D4-BCFA-0080C73C8881,EfiWinNtSerialPortGuid
0C95A940-A006-11D4-BCFA-0080C73C8881,WinNtBusDriverDxe
0C989D41-F4B4-4244-9D7F-E9FFB4163273,FastBootOption
0CDA5D94-951A-4C61-8DD5-E5BF34BA69EC,SlotDataUpdateDxeLightningRidgeEXECB1
0D1ED2F7-E92B-4562-92DD-5C82EC917EAE,CRBPei
0D244DF9-6CE3-4133-A1CF-53200AB663AC,FspsWrapperPeim
0D3FB176-9569-4D51-A3EF-7D61C64FEABA,EfiSecurityPkgTokenSpaceGuid
0D51905B-B77E-452A-A2C0-ECA0CC8D514A,EdkiiNonDiscoverableDeviceProtocolGuid
0D79A645-1D91-40A6-A81F-61E6982B32B4,EfiNt32PkgTokenSpaceGuid
0D8039FF-49E9-4CC9-A806-BB7C31B0BCB0,AmiTpm20PlatformPei
0D82A9EC-1289-4FD4-AC0B-4C6B1A25ABC6,SwitchableGraphicsDxe
0D8E6E4E-B029-475F-9122-60A3FEDBA8C0,DxeIoLibEsal
0D9A1427-E02A-437D-926B-AA521FD722BA,EfiPciLanInfoGuid
0DA55BC9-45F8-4BB4-8719-5224F18A4D45,EfiWiFiProtocolGuid
0DB48A36-4E54-EA9C-9B09-1EA5BE3A660B,EfiRestProtocolGuid
0DBF0B49-604C-40D4-9121-77AC41942626,FixedBootOrder
0DC65ADC-A973-4130-8DF0-2ADBEB9E4A31,FirmwarePerformanceS3PointerGuid
0DC73AED-CBF6-4A25-A68D-59C80F44C7C3,EfiDFUVerGuid
0DCA793A-EA96-42D8-BD7B-DC7F684E38C1,LegacyRomLayout
0DCE384D-007C-4BA5-94BD-0F6EB64D2AA9,PeiNtAutoScanPpiGuid
0DCF3594-318C-4596-B00F-BE61842DE3E2,SystemBootTypePeiPei
0DE2CE25-446A-45A7-BFC9-37DA26344B37,EfiPeiDeviceRecoveryModulePpiGuid
0DED86EE-6E79-4764-AA83-37A472F48123,FtBbUpdate
0E00B084-2D16-4A27-B172-B1F68C2CC55D,MicrocodeUpdates
0E1D2972-65AF-4AC1-BFA3-CEF4AB0C38FE,EfiCapsuleCrashGuid
0E2DAF63-8A4F-4026-A899-DE2D7F46E5EC,SgTpvPei
0E84FC69-29CC-4C6D-92AC-6D476921850F,UpdateDriverDxe
0E8C545B-A2EE-470D-8E26-BDA1A13C0AA3,LastEnumLangGuid
0E93C52B-4B73-5C32-86D5-69250A0BA723,AppleThemeFileNames
0EB84DA1-267A-40B4-8347-1F48694C8B47,PeCoffExtraActionLibNull
0ECC666B-4662-47F9-9DD5-D096FF7DA49E,PeiSecPerformancePpiGuid
0EDC9494-2743-4BA5-8818-0AEF5213F188,EfiExtendedSalCacheServicesProtocolGuid
0EEC96BC-0B82-4573-9791-C414E4DCEE64,IhisiService
0EF53039-3A38-42D1-BCEC-CE966E87061A,PeiFrb
0EF8A3B1-388A-4B62-8BE6-C7877D50AEDF,UefiPxeBcDxe
0EF98D3A-3E33-497A-A401-77BE3EB74F38,EfiAcpiS3ContextGuid
0EFC6282-F1E5-469A-8A70-194A8761F9AA,XenAcpiPlatformDxe
0F0B1735-87A0-4193-B266-538C38AF48CE,EfiIfrTianoGuid
0F17CECC-653A-C343-9CFA-FAA27A07EFE5,AppleCrypto
0F6499B1-E9AD-493D-B9C2-2F90815C6CBC,EfiPhysicalPresenceGuid
0F69F6D7-0E4B-43A6-BFC2-6871694369B0,WdtAppPei
0F729F33-25C1-41A7-86B2-23A737A91823,IntelSnbGopVbt
0F7EC77A-1EE1-400F-A99D-7CBD1FEB181E,PcatPciRootBridge
0F886E75-3029-4ECF-B694-22894D3F2143,PLEDDXE
0F99E33C-CA0C-4AA2-887D-B57EC9050278,SaveMemoryConfig
0F9D89E8-9259-4F76-A5AF-0C89E34023DF,EfiFirmwareContentsSignedGuid
0FAAECB1-226E-4782-AACE-7DB9BCBF4DAF,EfiFtp4ServiceBindingProtocolGuid
0FAD5644-7BDF-4A75-B568-287AE2EBD3A6,SmcSwSmiFlashSmm
0FB7C852-ADCA-4853-8D0F-FBA71B1CE11A,EfiFormBrowserCompatibilityProtocolGuid
0FC9013A-0568-4BA9-9B7E-C9C390A6609B,EfiLegacyRegionProtocolGuid
0FD96974-23AA-4CDC-B9CB-98D17750322A,EfiHiiStringProtocolGuid
0FDB764B-E669-4C69-83AC-5EDD99A2711E,ReadOnlyVariableOnReadOnlyVariable2Thunk
0FE9DA53-043D-4265-A94D-FD77FEDE2EB4,TcgPlatformSetupPeiPolicy
0FFBCE19-324C-4690-A009-98C6AE2EB186,RecoveryOnFatUsbDiskGuid
100C2CFA-B586-4198-9B4C-1683D195B1DA,MMC
1015EA63-7421-417D-BB51-E5193061C551,DxeIpmiUsb
102287B4-6B12-4D41-91E1-EBEE1F3AA614,UefiDebugLibDebugPortProtocol
1051EC65-F6FC-41EA-BA51-344C37F60CDF,BoardConfigInitPreMem
105FF0EA-A0C0-48A8-B8F7-E8B4D62A1019,FmpAuthenticationLibRsa2048Sha256
106A2FD5-11FF-42EA-AFBA-B4969A702616,BaseOobLibrary
106C877F-C2BA-4C46-876C-BDFE6171CD7E,DebugCommunicationLibUsb3Pei
106F3545-B788-4CB5-9D2A-CE0CDB208DF5,EfiHiiThunkProducerGuid
107A772B-D5E1-11D4-9A46-0090273FC14D,EfiDriverConfigurationProtocolGuid
107A772C-D5E1-11D4-9A46-0090273FC14D,EfiComponentNameProtocolGuid
10952220-AA32-11DF-A438-0002A5D5C51B,PL35xSmc
10B12ADD-F5E2-CC78-5CA0-B77F76223ACD,AmiCpuFeaturesDxe
10BA6BBE-A97E-41C3-9A07-607AD9BD60E5,EfiVlv2VariableGuid
10C22623-DB6F-4721-AA30-4C12AF4230A7,IdeRecovery
10C22623-DB6F-4721-AA30-9C12AF4230F8,ExtRecovery
10E26DF1-8775-4EE1-B50A-3AE82893703A,SeCfTPMPpiGuid
10EE5462-B207-4A4F-ABD8-CB522ECAA3A4,Udp4Dxe
10EE54AE-B207-4A4F-ABD8-CB522ECAA3A4,Udp6Dxe
113B2126-FC8A-11E3-BD6C-B8E8562CBAFA,EfiBootManagerPolicyConnectAllGuid
114B7105-6CC9-453C-BADC-16DF227BB4EF,TrEESmm
114DA5EF-2CF1-4E12-9BBB-C470B55205D9,EfiAdapterInfoSanMacAddressGuid
11527125-78B2-4D3E-A0DF-41E75C221F5A,CpuS3
1156EFC6-EA32-4396-B5D5-26932E83C313,EfiSpiProtocolGuid
116E1ACF-2533-4CC2-820A-BBC10A2AB07C,CpuSpSmi
11777581-2B67-4075-8EB4-F691A47ECEC7,ProcMemInit
1188F1FC-06E9-49B8-A615-F5A0886FCF89,UhciInitPei
1191BBF5-DCB9-44F4-827E-95359744C987,PlatformStage2Pei
11A6EDF6-A9BE-426D-A6CC-B22FE51D9224,PciHotPlugInitDxe
11B34006-D85B-4D0A-A290-D5A571310EF7,PcdProtocolGuid
11D8AC35-FB8A-44D1-8D09-0B5606D321B9,DSDT
11D92DFB-3CA9-4F93-BA2E-4780ED3E03B5,VirtioBlkDxe
11FBFDFB-10D2-43E6-B5B1-B4386EDCCB9A,EfiSeCRcInfoProtocolGuid
1206F7CA-A475-4624-A83E-E6FC9BB38E49,SmmControl2Dxe
1216BD2A-C05E-4C6D-91E7-EB8E37AD3B7A,aDefaultDXE
12345678-930A-4A95-AB04-2E6CFDFF6631,TcgPeiAftermem
1259F60D-B754-468E-A789-4DB85D55E87E,EfiSwapAddressRangeProtocolGuid
125F2DE1-FB85-440C-A54C-4D99358A8D38,EfiAcpiS3SaveProtocolGuid
127C1C4E-9135-46E3-B006-F9808B0559A5,Slp20Markers
128FB770-5E79-4176-9E51-9BB268A17DD1,PciHostBridgeDxe
129F6AA7-AB69-4CB8-AED1-40985001115E,SerialMuxControl
12AEDBEA-392D-4E2A-8789-5F6DC6B23661,OemBadgingSupportDxe
12C67BE1-AD2E-4F13-A95F-6EDC2C4392DE,MePolicyInitPei
12D1D3A2-99F7-420B-BC69-8BB1D492A355,Logoid
12E2306C-1EBD-3140-B92E-EFA9099E82D2,CacheManager
12F38E73-B34D-4559-99E5-AE2DCD002156,BaseFspWrapperPlatformLibSample
12F75401-5415-4FF3-A981-A39BEE9F369E,SerialRecovery
130B8BA5-E63E-44A0-85DB-4D4E571C526A,IioCfgUpdateDxeNeonCityEPECB
1310BA34-D7B4-4A80-A645-8C0417C6AA55,AmiMemoryInfoConfig
1314216C-CB8D-421C-B854-06231386E642,PlatformInfoDxe
1317F0D5-7842-475C-B1CA-6EDC20DCBE7D,HashLibTpm2
131AAC21-2145-49E6-A3E1-A97BCE090020,AcpiSpcr
1323C7F8-DAD5-4126-A54B-7A05FBF41515,SmmAccess
132EC73B-3025-4FBF-B193-8ACB50EFBD89,QFlash
132EC73B-BD26-4FBF-B193-8ACB50EFBD89,UserDefSetupDxe
1353DE63-B74A-4BEF-80FD-2C5CFA83040B,GifDecoderDxe
136A3048-752A-4BF6-A757-0936119538ED,UiStringPackGuid
137B3044-F6D7-473E-A625-9FB92505C180,EfiSpiBusProtocolGuid
1388066E-3A57-4EFA-98F3-C12F3A958A29,EfiPeiSecurityPpiGuid
1390954D-DA95-4227-9328-7282C217DAA8,EfiSmmBaseProtocolGuid
13A3F0F6-264A-3EF0-F2E0-DEC512342F34,EfiPcdProtocolGuid
13AC6DD0-73D0-11D4-B06B-00AA00BD6DE7,EbcDxe
13AC6DD1-73D0-11D4-B06B-00AA00BD6DE7,EfiEbcProtocolGuid
13B00AAE-4FD2-964E-B30F-94627017370A,BmpConvert
13C5506E-8231-415E-9EBC-88DD115E3818,SmbiosElog
13ECD928-87AB-4460-BBE0-B520F9EB1D32,IconNetBoot
13F4EA8E-BFF1-43BF-8F44-80BCC96040F1,FpgaDxe
13FA7698-C831-49C7-87EA-8F43FCC25196,EfiEventVirtualAddressChangeGuid
1400F9E6-4BAB-4B68-A53F-58FD240818E6,Reset_Modify
14045170-CA65-47BC-9C15-2DE36D44AEE9,SmcInBandDxe
140E8004-16E1-4DE1-A352-C6EF51110ECF,ArmSmcLibNull
1410C6AC-9F4B-495B-9C23-8A5AEB0165E9,SmmSwDispatch2OnSmmSwDispatchThunk
142204E2-C7B1-4AF9-A729-923758D96D03,AmiLegx16Bin
14257B56-BDA2-4FAF-8E4F-C885DF75583C,IccPlatform
143B7632-B81B-4CB7-ABD3-B625A5B9BFFE,EfiExtScsiPassThruProtocolGuid
1448C340-0202-4711-9C4B-2D063AA6475B,ProgressBarEmptyLeftEndcap
145372BC-66B9-476D-81BC-2127C376BB66,FFS.pad
145971E9-AD52-4094-A8C8-BE5B3FECC82D,CpuPeim
14610837-4E97-4427-96E0-21D9B2956996,EsalVariableDxeSal
1484EBE8-2681-45F1-A2E5-12ECAD893B62,ArmJunoDxe
14982A4F-B0ED-45B8-A811-5A7A9BC232DF,EfiHiiKeyBoardLayoutGuid
14A7C46F-BC02-4047-9F18-A5D725D8BD19,EfiDFUResultGuid
14BB6DA5-0C47-4F2C-9348-8DC272619998,VmwSvgaDxe
14F95E01-D562-432E-844A-95A43905107E,GuidBase
14FC52BE-01DC-426C-91AE-A23C3E220AE8,EfiSmmSxDispatchProtocolGuid
14FF38A8-ACBA-4228-A7D7-A73260C7559B,PiSmmStatusCodeOnFrameworkSmmStatusCodeThunk
151C8EAE-7F2C-472C-9E54-9828194F6A88,EfiDiskIo2ProtocolGuid
15344673-D365-4BE2-8513-1497CC07611D,PchPlatformPolicyPpiGuid
1547B4F3-3E8A-4FEF-81C8-328ED647AB1A,Csm16
154CAB4A-52B5-46CD-99C3-4368ABBACFFD,MetronomeDxe
1551A247-BB31-4393-8BB4-10509AE2F18F,ChargeLedDebugPei
1555ACF3-BD07-4685-B668-A86945A4124D,CpuPeiBeforeMem
157C666C-7C74-4E4A-B639-7BBA21487CE1,QFanDXE
15853D7C-3DDF-43E0-A1CB-EBF85B8F872C,EfiDeferredImageLoadProtocolGuid
158DC712-F15A-44DC-93BB-1675045BE066,HashLibBaseCryptoRouterDxe
158DEF5A-F656-419C-B027-7A3192C079D2,ShellVariableGuid
15B9B6DA-00A9-4DE7-B8E8-ED7AFB88F16E,CpuPolicyInitDxe
15C5E761-58D8-461A-9173-CAB020916264,VgaMiniPort
15CCACBE-2A4A-45ED-9EC2-53135F98AB24,BmcAcpi
15FE2940-B426-479A-A002-5454A34C7A6E,FlashMapBin
1601E050-BE0C-41B7-8F96-9F48F72B7E26,OnboardControllerCtrl
16036A73-E8EF-46D0-953C-9B8E96527D13,Reset
1612CCDF-2549-466A-BF6F-D06DAAE60958,AppleKeyMapAggregator
161BE597-E9C5-49DB-AE50-C462AB54EEDA,PowerManagementAcpiTables2
16271FCA-55D9-4A33-93FC-5A3EB128DE21,MiscSubclassDxe
16271FCA-55D9-4A33-93FC-5A3EB128DEB6,CRBDxe
166C533A-8F1E-4D34-A60E-0F68D8D61308,OemKey
1682FE44-BD7A-4407-B7C7-DCA37CA3922D,EfiTlsConfigurationProtocolGuid
168D1A6E-F4A5-448A-9E95-795661BB3067,ArmPciCpuIo2Dxe
16958446-19B7-480B-B047-7485AD3F716D,FdtHobGuid
16A4ADD0-EF11-4C86-B159-88A2A8C4501C,wifi_3bars
16AD4FE0-B5B1-11DF-8CBF-0002A5D5C51B,PL310L2Cache
16B45DA2-7D70-4AEA-A58D-760E9ECB841D,FD_Drv_X86
16C58600-554B-4587-8C62-A40997CFE206,ASRockNetSmtpBin
16C8A6D0-FE8A-4082-A208-CF89C4290433,UefiSystemTableInfoGuid
16D0A23E-C09C-407D-A14A-AD058FDD0CA1,ACPI
16DBCD0A-ED77-442C-A4AB-3DCADE378A1C,ThunderboltNhi
17088572-377F-44EF-8F4E-B09FFF46A070,Microcode
170E13C0-BF1B-4218-871D-2ABDC6F887BC,EfiOEMBadgingProtocolGuid
171E9188-31D3-40F5-B10C-539B2DB940CD,EfiShellPkgTokenSpaceGuid
171F43DC-C4D9-47A6-9641-65DDCDD5AA30,UsbRtDxe
174CF46D-B167-4E6A-B1CD-D41E24EFA0F9,ASUSBackupSmm
17689034-F11B-468B-8CC4-E114C77F41B1,AsusPTTDxe
17772369-D262-4B90-9F31-BDC41F2663A5,mebx_main
177B2C74-9674-45F4-AAEB-43F5506AE0FE,ASUSPOSTMessage
17851FBF-45C4-4FF7-A2A0-C3B12D63C27E,SdBlockIoPei
17985E6F-E778-4D94-AEFA-C5DD2B77E186,QemuFwCfgAcpiPlatform
17A0A3D7-C0A5-4635-BBD5-072187DFE2EE,EmbeddedGpioProtocolGuid
17D09362-326C-4920-A50C-76F8A116A093,SeCPolicyInitDxe
17EE496A-D8E4-4B9A-94D1-CE8272300850,EfiPeiBootInRecoveryModePpiGuid
180636A5-871B-496D-B8F3-E83EF196D100,menu_top_right
1807040D-5934-41A2-A088-8E0F777F71AB,NvramDxe
1810AB4A-2314-4DF6-81EB-67C6EC058591,BootScriptTableBaseGuid
18435CD7-8003-4CED-AFA4-ECBC440C0F30,FwBlockServiceDxe
18A031AB-B443-4D1A-A5C0-0C09261E9F71,EfiDriverBindingProtocolGuid
